1303937631 4313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303940996 4692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303944012 4925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303970433 5098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303970719 5111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303971169 5117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304016392 5237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304016790 5439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304036699 5996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304102424 6018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304469308 6201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304471365 6201 0 1800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304471563 6201 0 5521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304578171 6201 0 7334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304582356 6201 0 7388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1305066649 6201 0 7611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1305136386 6203 0 7611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309218432 8588 0 7611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309219760 8588 0 7612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309220126 8622 0 7612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309220128 8622 0 7612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309221118 8622 0 7613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309221144 8622 0 7613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309221171 8622 0 7613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309221173 8622 0 7613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309222120 8622 0 7613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309245834 8622 0 7881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309248903 8622 0 7946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309283127 8624 0 7946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309283246 8624 0 7946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309287409 8771 0 7946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309287867 8771 0 7948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309289998 8772 0 7948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309290001 8772 0 7948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309296187 8959 0 7948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309296242 8959 0 8191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309296648 8959 0 8191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309299043 8959 0 8196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309299063 8959 0 8196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309299101 9137 0 8196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
