1303937631 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303940996 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303944012 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303970433 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303970719 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303971169 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304016392 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304016790 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304036699 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304102424 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304469308 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304471365 11 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304471563 11 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304578171 11 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1304582356 11 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1305066649 11 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1305136386 12 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309218432 13 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309219760 13 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309220126 14 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309220128 15 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309221118 15 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309221144 15 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309221171 16 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309221173 17 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309222120 17 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309245834 17 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309248903 17 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309283127 18 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309283246 19 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309287409 20 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309287867 20 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309289998 21 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309290001 22 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309296187 23 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309296242 23 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309296648 24 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309299043 24 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309299063 24 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309299101 25 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309299104 26 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309300265 27 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309301665 28 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309315782 29 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309316186 30 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309358414 31 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309359295 32 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309380488 33 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309387252 33 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309387293 33 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309387887 34 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309392653 35 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309392662 36 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309416474 37 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309418137 38 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309419116 39 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309454487 40 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309455628 41 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309455786 41 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309455844 41 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309457580 42 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309457585 43 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309457633 44 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309465078 45 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309465363 45 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309466207 46 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309466211 47 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309466244 48 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309466827 48 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309466843 48 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309467073 49 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
