2011-04-27	4313	 0
2011-04-27	4602	 0
2011-04-27	4627	 0
2011-04-27	4693	 0
2011-04-27	4704	 0
2011-04-27	4709	 0
2011-04-28	4802	 0
2011-04-28	5002	 0
2011-04-28	5537	 0
2011-04-29	5545	 0
2011-05-03	5721	 0
2011-05-03	5724	 0
2011-05-03	7524	 0
2011-05-04	6992	 0
2011-05-05	7022	 0
2011-05-10	7237	 0
2011-05-11	7237	 0
2011-06-27	7317	 0
2011-06-27	7317	 0
2011-06-27	7318	 0
2011-06-27	7457	 0
2011-06-27	7457	 0
2011-06-27	7490	 0
2011-06-28	7183	 0
2011-06-28	7184	 0
2011-06-28	7191	 0
2011-06-28	7219	 0
2011-06-28	7228	 0
2011-06-28	7229	 0
2011-06-28	7271	 0
2011-06-28	7293	 0
2011-06-28	7295	 0
2011-06-28	7295	 0
2011-06-28	7295	 0
2011-06-28	7297	 0
2011-06-28	7318	 0
2011-06-29	7157	 0
2011-06-29	7161	 0
2011-06-29	7178	 0
2011-06-29	7223	 0
2011-06-29	7239	 0
2011-06-29	7297	 0
2011-06-29	7302	 0
2011-06-30	5301	 0
2011-06-30	5301	 0
2011-06-30	5313	 0
2011-06-30	5313	 0
2011-06-30	5315	 0
2011-06-30	5315	 0
2011-06-30	5374	 0
2011-06-30	6889	 0
2011-06-30	6940	 0
2011-06-30	7149	 0
2011-06-30	7152	 0
2011-06-30	7152	 0
2011-06-30	7153	 0
2011-06-30	7156	 0
2011-06-30	7159	 0
2011-06-30	7164	 0
2011-07-01	5374	 0
2011-07-01	5389	 0
2011-07-01	5612	 0
2011-07-01	5612	 0
2011-07-01	5612	 0
2011-07-01	5612	 0
2011-07-01	5971	 0
2011-07-02	6058	 0
2011-07-05	6058	 0
2011-07-06	6058	 0
2011-07-29	5890	 0
2011-07-29	6061	 0
2011-08-17	5890	 0
2011-08-17	5928	 0
2011-08-17	5928	 0
2011-08-17	5929	 0
2011-08-18	5760	 0
2011-08-18	5772	 0
2011-08-18	5777	 0
2011-08-18	5778	 0
2011-08-18	5928	 0
2011-08-19	5768	 0
2011-08-19	5776	 0
2011-08-19	5777	 0
2011-08-19	5780	 0
2011-08-19	5780	 0
2011-08-19	5783	 0
2011-08-19	5783	 0
2011-08-19	5784	 0
2011-08-19	5784	 0
2011-08-19	5787	 0
2011-08-20	5776	 0
2011-08-20	5776	 0
2011-08-20	5776	 0
2011-08-20	5849	 0
2011-08-20	5850	 0
2011-08-20	5850	 0
2011-08-20	5850	 0
2011-08-21	5952	 0
2011-08-21	6040	 0
2011-08-21	6045	 0
2011-08-21	6046	 0
2011-08-21	6049	 0
2011-08-21	6049	 0
2011-08-21	6050	 0
2011-08-21	6318	 0
2011-08-22	6050	 0
2011-08-22	6050	 0
2011-08-22	6050	 0
2011-08-22	6052	 0
2011-08-22	6121	 0
2011-08-22	6124	 0
2011-08-22	6136	 0
2011-08-22	6136	 0
2011-08-22	6138	 0
2011-08-22	6141	 0
2011-08-22	6145	 0
2011-08-22	6219	 0
2011-08-23	6043	 0
2011-08-24	6036	 0
2011-08-24	6037	 0
2011-08-25	6045	 0
2011-08-25	6045	 0
2011-08-26	6486	 0
2011-08-26	6502	 0
2011-08-26	6572	 0
2011-08-27	6570	 0
2011-08-29	6520	 0
2011-08-29	6520	 0
2011-08-29	6522	 0
2011-08-29	6524	 0
2011-08-29	6524	 0
2011-08-29	6564	 0
2011-08-29	6726	 0
2011-08-30	6445	 0
2011-08-30	6445	 0
2011-08-30	6514	 0
2011-08-30	6516	 0
2011-08-30	6526	 0
2011-08-31	6435	 0
2011-09-01	6462	 0
2011-09-01	6469	 0
2011-09-02	4283	 0
2011-09-02	6464	 0
2011-09-02	6471	 0
2011-09-02	6472	 0
2011-09-02	6545	 0
2011-09-02	6549	 0
2011-09-02	6549	 0
2011-09-02	6550	 0
2011-09-02	6551	 0
2011-09-02	6556	 0
2011-09-02	6565	 0
2011-09-02	6568	 0
2011-09-02	6569	 0
2011-09-02	6576	 0
2011-09-02	6576	 0
2011-09-02	6577	 0
2011-09-02	6577	 0
2011-09-02	6581	 0
2011-09-02	6581	 0
2011-09-02	6586	 0
2011-09-02	6590	 0
2011-09-02	6590	 0
2011-09-02	6596	 0
2011-09-02	6630	 0
2011-09-02	6641	 0
2011-09-02	6641	 0
2011-09-02	7668	 0
2011-09-02	7804	 0
2011-09-02	7810	 0
2011-09-02	7829	 0
2011-09-02	7841	 0
2011-09-02	7851	 0
2011-09-03	7964	 0
2011-09-04	8009	 0
2011-09-06	8028	 0
2011-09-06	8059	 0
2011-09-06	8059	 0
2011-09-06	8139	 0
2011-09-08	8155	 0
2011-09-08	8164	 0
2011-09-08	8179	 0
2011-09-08	8224	 0
2011-09-08	8348	 0
