2010-09-30 2
2010-10-01 4
2010-10-02 12
2010-10-02 15
2010-10-02 6
2010-10-04 15
2010-10-04 20
2010-10-04 9
2010-10-05 15
2010-10-06 15
2010-10-06 19
2010-10-07 18
2010-10-07 19
2010-10-07 20
2010-10-07 24
2010-10-07 25
2010-10-12 21
2010-10-12 25
2010-10-12 26
2010-10-13 21
2010-10-13 22
2010-10-14 22
2010-10-14 23
2010-10-14 24
2010-10-15 24
2010-10-15 25
2010-10-16 24
2010-10-16 25
2010-10-16 27
2010-10-17 25
2010-10-17 26
2010-10-17 27
2010-10-18 25
2010-10-18 27
2010-10-19 27
2010-10-19 29
2010-10-19 30
2010-10-19 32
2010-10-20 29
2010-10-21 27
2010-10-21 29
2010-10-25 27
2010-10-25 33
2010-10-25 34
2010-10-26 34
2010-10-26 35
2010-10-26 36
2010-10-27 37
2010-10-28 37
2010-10-29 37
2010-10-31 37
2010-11-01 37
2010-11-02 37
2010-11-03 37
2010-11-04 37
2010-11-06 37
2010-11-07 37
2010-11-08 37
2010-11-08 38
2010-11-09 38
2010-11-11 38
2010-11-12 37
2010-11-14 37
2010-11-15 37
2010-11-16 37
2010-11-17 37
2010-11-18 37
2010-11-22 37
2010-11-23 39
2010-11-27 39
2010-11-29 39
2010-11-30 39
2010-11-30 41
2010-12-01 39
2010-12-01 41
2010-12-02 41
2010-12-03 37
2010-12-03 41
2010-12-06 41
2010-12-08 41
2010-12-10 41
2010-12-11 41
2010-12-13 41
2010-12-16 41
2010-12-17 41
2010-12-20 41
2010-12-21 41
2010-12-22 41
2010-12-30 41
2011-01-03 42
2011-01-05 42
2011-01-10 42
2011-01-11 42
2011-01-19 42
2011-01-19 43
2011-01-22 43
2011-01-31 44
2011-02-01 43
2011-02-03 43
2011-02-05 43
2011-02-06 43
2011-02-06 44
2011-02-07 44
2011-02-14 43
2011-02-14 46
2011-02-15 44
2011-02-28 47
2011-02-28 48
2011-03-01 48
2011-03-03 48
2011-03-03 73
2011-03-09 48
2011-03-10 48
2011-03-17 48
2011-03-20 48
2011-03-21 48
2011-03-22 48
2011-03-22 49
2011-03-23 49
2011-03-23 51
2011-04-11 51
2011-04-15 51
2011-04-18 48
2011-04-18 50
2011-04-18 51
2011-04-19 50
2011-04-21 50
2011-04-22 50
2011-04-25 50
2011-04-26 50
2011-04-27 49
2011-04-27 50
2011-04-28 51
2011-04-28 52
2011-05-01 52
2011-05-05 52
2011-05-07 52
2011-05-23 52
2011-05-24 52
2011-05-26 52
2011-05-27 52
2011-05-27 53
2011-05-31 48
2011-06-04 53
2011-06-13 53
2011-06-14 54
2011-06-14 55
2011-06-14 56
2011-06-15 56
2011-06-16 56
2011-06-17 56
2011-06-18 53
2011-06-20 56
2011-06-20 57
2011-06-21 57
2011-06-23 57
2011-06-29 57
2011-06-30 57
2011-07-01 57
2011-07-02 57
2011-07-04 57
2011-07-05 57
2011-07-07 57
2011-07-08 57
2011-07-17 57
2011-07-18 57
2011-07-19 57
2011-07-19 58
2011-07-21 58
2011-07-22 58
2011-07-22 59
2011-07-25 60
2011-07-26 60
2011-07-27 60
2011-07-27 62
2011-07-27 63
2011-07-28 63
2011-07-29 63
2011-08-02 65
2011-08-03 66
2011-08-04 66
2011-08-06 66
2011-08-08 66
2011-08-09 66
2011-08-10 66
2011-08-11 66
2011-08-17 67
2011-08-18 67
2011-08-18 68
2011-08-18 70
2011-08-19 70
2011-08-27 71
2011-08-30 72
2011-09-02 73
2011-09-06 73
2011-09-07 73
2011-09-11 73
2011-09-11 83
2011-09-13 74
2011-09-14 75
2011-09-16 75
2011-09-18 75
2011-09-19 75
2011-10-04 76
2011-10-05 76
2011-10-06 76
2011-10-29 76
2011-10-30 76
2011-10-31 76
2011-10-31 77
2011-11-03 77
2011-11-04 77
2011-11-05 80
2011-11-08 77
2011-11-09 77
2011-11-09 79
